annee,pays_accueil,iso3_accueil,iso2_accueil,pays_origine,iso3_origine,dec_pos,dec_rej,dec_total,taux
2022,France,FRA,FR,Mali,MLI,761,2225,3074,24.76
2022,France,FRA,FR,Morocco,MAR,90,334,445,20.22
2022,France,FRA,FR,Mauritius,MUS,15,24,49,30.61
2022,France,FRA,FR,Niger,NER,12,119,141,8.51
2022,France,FRA,FR,Nigeria,NGA,401,4238,4700,8.53
2022,France,FRA,FR,South Africa,ZAF,14,14,28,50.0
2022,France,FRA,FR,Rwanda,RWA,155,220,385,40.26
2022,France,FRA,FR,Senegal,SEN,343,1250,1613,21.26
2022,France,FRA,FR,Sierra Leone,SLE,98,441,554,17.69
2022,France,FRA,FR,Somalia,SOM,498,2612,4235,11.76
2022,France,FRA,FR,Sudan,SDN,517,1359,2308,22.4
2022,France,FRA,FR,South Sudan,SSD,52,20,72,72.22
2022,France,FRA,FR,United Rep. of Tanzania,TZA,5,15,20,25.0
2022,France,FRA,FR,Togo,TGO,47,239,291,16.15
2022,France,FRA,FR,Tunisia,TUN,35,346,391,8.95
2022,France,FRA,FR,Uganda,UGA,13,41,54,24.07
2022,France,FRA,FR,Western Sahara,ESH,18,216,244,7.38
2022,France,FRA,FR,Zimbabwe,ZWE,0,10,10,0.0
2022,Germany,DEU,DE,Algeria,DZA,12,534,1512,0.79
2022,Germany,DEU,DE,Angola,AGO,5,76,142,3.52
2022,Germany,DEU,DE,Egypt,EGY,107,290,578,18.51
2022,Germany,DEU,DE,Burundi,BDI,14,5,43,32.56
2022,Germany,DEU,DE,Benin,BEN,0,51,95,0.0
2022,Germany,DEU,DE,Burkina Faso,BFA,5,13,56,8.93
2022,Germany,DEU,DE,Central African Rep.,CAF,0,0,5,0.0
2022,Germany,DEU,DE,Chad,TCD,5,10,43,11.63
2022,Germany,DEU,DE,Cameroon,CMR,23,231,444,5.18
2022,Germany,DEU,DE,Congo,COG,5,13,28,17.86
2022,Germany,DEU,DE,Dem. Rep. of the Congo,COD,13,106,185,7.03
2022,Germany,DEU,DE,Comoros,COM,0,0,5,0.0
2022,Germany,DEU,DE,Djibouti,DJI,0,5,22,0.0
2022,Germany,DEU,DE,Equatorial Guinea,GNQ,0,5,5,0.0
2022,Germany,DEU,DE,Eritrea,ERI,2585,259,3499,73.88
2022,Germany,DEU,DE,Ethiopia,ETH,254,343,874,29.06
2022,Germany,DEU,DE,Gabon,GAB,0,0,5,0.0
2022,Germany,DEU,DE,Gambia,GMB,51,187,481,10.6
2022,Germany,DEU,DE,Ghana,GHA,5,237,350,1.43
2022,Germany,DEU,DE,Guinea-Bissau,GNB,0,12,29,0.0
2022,Germany,DEU,DE,Guinea,GIN,385,344,1306,29.48
2022,Germany,DEU,DE,Cote d'Ivoire,CIV,26,161,375,6.93
2022,Germany,DEU,DE,Kenya,KEN,0,75,116,0.0
2022,Germany,DEU,DE,Liberia,LBR,5,41,91,5.49
2022,Germany,DEU,DE,Libya,LBY,42,184,738,5.69
2022,Germany,DEU,DE,Mauritania,MRT,0,5,19,0.0
2022,Germany,DEU,DE,Mali,MLI,11,42,116,9.48
2022,Germany,DEU,DE,Morocco,MAR,21,407,1018,2.06
2022,Germany,DEU,DE,Mozambique,MOZ,0,0,5,0.0
2022,Germany,DEU,DE,Mauritius,MUS,0,5,5,0.0
2022,Germany,DEU,DE,Namibia,NAM,0,25,25,0.0
2022,Germany,DEU,DE,Niger,NER,0,14,37,0.0
2022,Germany,DEU,DE,Nigeria,NGA,179,1762,2859,6.26
2022,Germany,DEU,DE,South Africa,ZAF,0,11,11,0.0
2022,Germany,DEU,DE,Rwanda,RWA,50,98,168,29.76
2022,Germany,DEU,DE,Senegal,SEN,5,54,119,4.2
2022,Germany,DEU,DE,Sierra Leone,SLE,13,56,129,10.08
2022,Germany,DEU,DE,Somalia,SOM,2123,712,4372,48.56
2022,Germany,DEU,DE,Sudan,SDN,74,86,288,25.69
2022,Germany,DEU,DE,South Sudan,SSD,10,5,37,27.03
2022,Germany,DEU,DE,United Rep. of Tanzania,TZA,5,31,57,8.77
2022,Germany,DEU,DE,Togo,TGO,5,48,83,6.02
2022,Germany,DEU,DE,Tunisia,TUN,16,307,855,1.87
2022,Germany,DEU,DE,Uganda,UGA,10,33,57,17.54
2022,Germany,DEU,DE,Zimbabwe,ZWE,10,20,55,18.18
2022,Greece,GRC,EL,Algeria,DZA,12,52,152,7.89
2022,Greece,GRC,EL,Angola,AGO,5,20,43,11.63
2022,Greece,GRC,EL,Egypt,EGY,38,1137,1824,2.08
2022,Greece,GRC,EL,Burundi,BDI,11,0,27,40.74
2022,Greece,GRC,EL,Benin,BEN,0,5,5,0.0
2022,Greece,GRC,EL,Burkina Faso,BFA,5,10,30,16.67
2022,Greece,GRC,EL,Chad,TCD,0,0,5,0.0
2022,Greece,GRC,EL,Cameroon,CMR,205,99,526,38.97
2022,Greece,GRC,EL,Congo,COG,15,19,66,22.73
2022,Greece,GRC,EL,Dem. Rep. of the Congo,COD,664,723,2600,25.54
2022,Greece,GRC,EL,Comoros,COM,0,5,27,0.0
2022,Greece,GRC,EL,Djibouti,DJI,15,10,30,50.0
2022,Greece,GRC,EL,Eritrea,ERI,441,5,498,88.55
2022,Greece,GRC,EL,Ethiopia,ETH,134,21,175,76.57
2022,Greece,GRC,EL,Gabon,GAB,0,5,10,0.0
2022,Greece,GRC,EL,Gambia,GMB,33,47,113,29.2
2022,Greece,GRC,EL,Ghana,GHA,18,80,194,9.28
2022,Greece,GRC,EL,Guinea,GIN,46,84,170,27.06
2022,Greece,GRC,EL,Cote d'Ivoire,CIV,12,18,41,29.27
2022,Greece,GRC,EL,Kenya,KEN,0,0,5,0.0
2022,Greece,GRC,EL,Liberia,LBR,0,5,5,0.0
2022,Greece,GRC,EL,Libya,LBY,5,11,26,19.23
2022,Greece,GRC,EL,Mauritania,MRT,0,0,5,0.0
2022,Greece,GRC,EL,Mali,MLI,5,15,110,4.55
2022,Greece,GRC,EL,Morocco,MAR,11,128,218,5.05
2022,Greece,GRC,EL,Niger,NER,0,0,5,0.0
2022,Greece,GRC,EL,Nigeria,NGA,19,78,185,10.27
2022,Greece,GRC,EL,Senegal,SEN,10,11,31,32.26
2022,Greece,GRC,EL,Sierra Leone,SLE,181,484,685,26.42
2022,Greece,GRC,EL,Somalia,SOM,970,189,2388,40.62
2022,Greece,GRC,EL,Sudan,SDN,233,23,292,79.79
2022,Greece,GRC,EL,South Sudan,SSD,11,0,11,100.0
2022,Greece,GRC,EL,United Rep. of Tanzania,TZA,0,0,5,0.0
2022,Greece,GRC,EL,Togo,TGO,12,39,81,14.81
2022,Greece,GRC,EL,Tunisia,TUN,0,18,31,0.0
2022,Greece,GRC,EL,Uganda,UGA,23,25,53,43.4
2022,Greece,GRC,EL,Western Sahara,ESH,0,0,5,0.0
2022,Greece,GRC,EL,Zimbabwe,ZWE,5,0,5,100.0
2022,Croatia,HRV,HR,Algeria,DZA,0,0,5,0.0
2022,Croatia,HRV,HR,Burundi,BDI,0,0,88,0.0
2022,Croatia,HRV,HR,Cameroon,CMR,0,0,12,0.0
2022,Croatia,HRV,HR,Congo,COG,0,0,11,0.0
2022,Croatia,HRV,HR,Dem. Rep. of the Congo,COD,0,0,15,0.0
2022,Croatia,HRV,HR,Eritrea,ERI,5,0,5,100.0
2022,Croatia,HRV,HR,Gambia,GMB,0,0,10,0.0
2022,Croatia,HRV,HR,Guinea,GIN,0,0,16,0.0
2022,Croatia,HRV,HR,Morocco,MAR,0,5,17,0.0
2022,Croatia,HRV,HR,Sudan,SDN,0,0,5,0.0
2022,Croatia,HRV,HR,Uganda,UGA,0,0,5,0.0
2022,Hungary,HUN,HU,Nigeria,NGA,5,0,5,100.0
2022,Ireland,IRL,IE,Algeria,DZA,15,116,170,8.82
2022,Ireland,IRL,IE,Angola,AGO,0,16,16,0.0
2022,Ireland,IRL,IE,Egypt,EGY,11,16,40,27.5
2022,Ireland,IRL,IE,Burundi,BDI,5,0,5,100.0
2022,Ireland,IRL,IE,Botswana,BWA,10,79,89,11.24
2022,Ireland,IRL,IE,Cameroon,CMR,18,10,28,64.29
2022,Ireland,IRL,IE,Dem. Rep. of the Congo,COD,17,63,85,20.0
2022,Ireland,IRL,IE,Eritrea,ERI,19,0,19,100.0
2022,Ireland,IRL,IE,Ethiopia,ETH,29,0,34,85.29
2022,Ireland,IRL,IE,Gambia,GMB,0,5,5,0.0
2022,Ireland,IRL,IE,Ghana,GHA,5,44,54,9.26
2022,Ireland,IRL,IE,Guinea,GIN,5,5,10,50.0
2022,Ireland,IRL,IE,Cote d'Ivoire,CIV,5,5,10,50.0
2022,Ireland,IRL,IE,Kenya,KEN,12,18,30,40.0
2022,Ireland,IRL,IE,Libya,LBY,13,0,13,100.0
2022,Ireland,IRL,IE,Lesotho,LSO,5,0,5,100.0
2022,Ireland,IRL,IE,Malawi,MWI,18,65,93,19.35
2022,Ireland,IRL,IE,Morocco,MAR,16,23,52,30.77
2022,Ireland,IRL,IE,Mauritius,MUS,0,11,11,0.0
2022,Ireland,IRL,IE,Nigeria,NGA,104,596,784,13.27
2022,Ireland,IRL,IE,South Africa,ZAF,17,322,362,4.7
2022,Ireland,IRL,IE,Senegal,SEN,0,5,5,0.0
2022,Ireland,IRL,IE,Sierra Leone,SLE,13,11,24,54.17
2022,Ireland,IRL,IE,Somalia,SOM,187,10,265,70.57
2022,Ireland,IRL,IE,Sudan,SDN,28,0,33,84.85
2022,Ireland,IRL,IE,Eswatini,SWZ,5,11,16,31.25
2022,Ireland,IRL,IE,United Rep. of Tanzania,TZA,0,5,5,0.0
2022,Ireland,IRL,IE,Togo,TGO,5,16,21,23.81
2022,Ireland,IRL,IE,Uganda,UGA,14,20,39,35.9
2022,Ireland,IRL,IE,Zambia,ZMB,5,0,5,100.0
2022,Ireland,IRL,IE,Zimbabwe,ZWE,121,286,420,28.81
2022,Italy,ITA,IT,Algeria,DZA,16,89,105,15.24
2022,Italy,ITA,IT,Angola,AGO,0,5,5,0.0
2022,Italy,ITA,IT,Egypt,EGY,56,3596,3667,1.53
2022,Italy,ITA,IT,Burundi,BDI,0,5,5,0.0
2022,Italy,ITA,IT,Benin,BEN,5,50,55,9.09
2022,Italy,ITA,IT,Burkina Faso,BFA,5,103,281,1.78
2022,Italy,ITA,IT,Central African Rep.,CAF,16,0,16,100.0
2022,Italy,ITA,IT,Chad,TCD,0,25,30,0.0
2022,Italy,ITA,IT,Cameroon,CMR,64,277,384,16.67
2022,Italy,ITA,IT,Congo,COG,5,12,17,29.41
2022,Italy,ITA,IT,Dem. Rep. of the Congo,COD,27,25,70,38.57
2022,Italy,ITA,IT,Eritrea,ERI,102,20,158,64.56
2022,Italy,ITA,IT,Ethiopia,ETH,27,17,69,39.13
2022,Italy,ITA,IT,Gabon,GAB,0,5,5,0.0
2022,Italy,ITA,IT,Gambia,GMB,31,1182,1297,2.39
2022,Italy,ITA,IT,Ghana,GHA,19,611,651,2.92
2022,Italy,ITA,IT,Guinea-Bissau,GNB,0,99,109,0.0
2022,Italy,ITA,IT,Guinea,GIN,36,481,532,6.77
2022,Italy,ITA,IT,Cote d'Ivoire,CIV,131,894,1089,12.03
2022,Italy,ITA,IT,Kenya,KEN,14,5,19,73.68
2022,Italy,ITA,IT,Liberia,LBR,5,29,49,10.2
2022,Italy,ITA,IT,Libya,LBY,30,35,165,18.18
2022,Italy,ITA,IT,Mauritania,MRT,0,12,12,0.0
2022,Italy,ITA,IT,Mali,MLI,72,891,1583,4.55
2022,Italy,ITA,IT,Malawi,MWI,0,5,5,0.0
2022,Italy,ITA,IT,Morocco,MAR,72,785,862,8.35
2022,Italy,ITA,IT,Mauritius,MUS,0,17,17,0.0
2022,Italy,ITA,IT,Niger,NER,5,33,66,7.58
2022,Italy,ITA,IT,Nigeria,NGA,748,4757,5815,12.86
2022,Italy,ITA,IT,South Africa,ZAF,5,0,5,100.0
2022,Italy,ITA,IT,Rwanda,RWA,5,0,5,100.0
2022,Italy,ITA,IT,Senegal,SEN,33,955,1042,3.17
2022,Italy,ITA,IT,Sierra Leone,SLE,5,72,82,6.1
2022,Italy,ITA,IT,Somalia,SOM,517,91,1269,40.74
2022,Italy,ITA,IT,Sudan,SDN,100,43,209,47.85
2022,Italy,ITA,IT,South Sudan,SSD,10,0,15,66.67
2022,Italy,ITA,IT,United Rep. of Tanzania,TZA,0,10,10,0.0
2022,Italy,ITA,IT,Togo,TGO,5,93,112,4.46
2022,Italy,ITA,IT,Tunisia,TUN,112,1980,2097,5.34
2022,Lithuania,LTU,LT,Egypt,EGY,0,5,10,0.0
2022,Lithuania,LTU,LT,Cameroon,CMR,0,29,63,0.0
2022,Lithuania,LTU,LT,Congo,COG,0,5,5,0.0
2022,Lithuania,LTU,LT,Dem. Rep. of the Congo,COD,0,39,53,0.0
2022,Lithuania,LTU,LT,Eritrea,ERI,5,0,5,100.0
2022,Lithuania,LTU,LT,Gambia,GMB,0,5,5,0.0
2022,Lithuania,LTU,LT,Guinea,GIN,0,25,37,0.0
2022,Lithuania,LTU,LT,Cote d'Ivoire,CIV,0,0,14,0.0
2022,Lithuania,LTU,LT,Mali,MLI,0,5,10,0.0
2022,Lithuania,LTU,LT,Nigeria,NGA,0,20,25,0.0
2022,Lithuania,LTU,LT,Senegal,SEN,0,5,5,0.0
2022,Lithuania,LTU,LT,Somalia,SOM,5,11,16,31.25
2022,Lithuania,LTU,LT,Sudan,SDN,0,10,10,0.0
2022,Lithuania,LTU,LT,South Sudan,SSD,0,0,5,0.0
2022,Lithuania,LTU,LT,Togo,TGO,0,5,5,0.0
2022,Luxembourg,LUX,LU,Algeria,DZA,0,5,29,0.0
2022,Luxembourg,LUX,LU,Angola,AGO,0,5,5,0.0
2022,Luxembourg,LUX,LU,Egypt,EGY,5,0,5,100.0
2022,Luxembourg,LUX,LU,Burkina Faso,BFA,0,0,10,0.0
2022,Luxembourg,LUX,LU,Cameroon,CMR,0,0,14,0.0
2022,Luxembourg,LUX,LU,Dem. Rep. of the Congo,COD,5,5,10,50.0
2022,Luxembourg,LUX,LU,Cabo Verde,CPV,0,0,5,0.0
2022,Luxembourg,LUX,LU,Eritrea,ERI,361,0,450,80.22
2022,Luxembourg,LUX,LU,Ethiopia,ETH,12,0,12,100.0
2022,Luxembourg,LUX,LU,Gambia,GMB,0,0,12,0.0
2022,Luxembourg,LUX,LU,Guinea,GIN,0,10,49,0.0
2022,Luxembourg,LUX,LU,Cote d'Ivoire,CIV,0,0,10,0.0
2022,Luxembourg,LUX,LU,Liberia,LBR,0,0,5,0.0
2022,Luxembourg,LUX,LU,Libya,LBY,0,0,5,0.0
2022,Luxembourg,LUX,LU,Mali,MLI,0,0,5,0.0
2022,Luxembourg,LUX,LU,Morocco,MAR,0,5,26,0.0
2022,Luxembourg,LUX,LU,Niger,NER,0,5,5,0.0
2022,Luxembourg,LUX,LU,Nigeria,NGA,0,0,10,0.0
2022,Luxembourg,LUX,LU,Senegal,SEN,0,5,16,0.0
2022,Luxembourg,LUX,LU,Somalia,SOM,11,10,26,42.31
2022,Luxembourg,LUX,LU,Sudan,SDN,16,0,26,61.54
2022,Luxembourg,LUX,LU,Togo,TGO,0,5,5,0.0
2022,Luxembourg,LUX,LU,Tunisia,TUN,0,15,25,0.0
2022,Latvia,LVA,LV,Egypt,EGY,0,5,5,0.0
2022,Latvia,LVA,LV,Morocco,MAR,0,0,5,0.0
2022,Malta,MLT,MT,Algeria,DZA,0,0,5,0.0
2022,Malta,MLT,MT,Egypt,EGY,0,54,93,0.0
2022,Malta,MLT,MT,Burkina Faso,BFA,0,5,10,0.0
2022,Malta,MLT,MT,Central African Rep.,CAF,0,0,5,0.0
2022,Malta,MLT,MT,Chad,TCD,0,12,38,0.0
2022,Malta,MLT,MT,Cameroon,CMR,0,24,40,0.0
2022,Malta,MLT,MT,Eritrea,ERI,0,32,240,0.0
2022,Malta,MLT,MT,Ethiopia,ETH,0,0,13,0.0
2022,Malta,MLT,MT,Gambia,GMB,0,22,60,0.0
2022,Malta,MLT,MT,Ghana,GHA,0,14,42,0.0
2022,Malta,MLT,MT,Guinea-Bissau,GNB,0,0,5,0.0
2022,Malta,MLT,MT,Guinea,GIN,0,28,70,0.0
2022,Malta,MLT,MT,Cote d'Ivoire,CIV,0,36,105,0.0
2022,Malta,MLT,MT,Libya,LBY,5,67,159,3.14
2022,Malta,MLT,MT,Mauritania,MRT,0,5,5,0.0
2022,Malta,MLT,MT,Mali,MLI,0,32,81,0.0
2022,Malta,MLT,MT,Morocco,MAR,0,5,24,0.0
2022,Malta,MLT,MT,Niger,NER,0,10,10,0.0
2022,Malta,MLT,MT,Nigeria,NGA,0,106,156,0.0
2022,Malta,MLT,MT,Senegal,SEN,0,29,56,0.0
2022,Malta,MLT,MT,Sierra Leone,SLE,0,10,23,0.0
2022,Malta,MLT,MT,Somalia,SOM,0,31,123,0.0
2022,Malta,MLT,MT,Sudan,SDN,0,259,602,0.0
2022,Malta,MLT,MT,South Sudan,SSD,0,10,46,0.0
2022,Malta,MLT,MT,Togo,TGO,0,0,5,0.0
2022,Malta,MLT,MT,Tunisia,TUN,0,5,10,0.0
2022,Netherlands,NLD,NL,Algeria,DZA,0,83,465,0.0
2022,Netherlands,NLD,NL,Angola,AGO,0,5,5,0.0
2022,Netherlands,NLD,NL,Egypt,EGY,74,21,118,62.71
2022,Netherlands,NLD,NL,Chad,TCD,0,5,10,0.0
2022,Netherlands,NLD,NL,Cameroon,CMR,11,0,11,100.0
2022,Netherlands,NLD,NL,Congo,COG,0,13,13,0.0
2022,Netherlands,NLD,NL,Dem. Rep. of the Congo,COD,5,10,15,33.33
2022,Netherlands,NLD,NL,Eritrea,ERI,351,65,465,75.48
2022,Netherlands,NLD,NL,Ethiopia,ETH,93,16,114,81.58
2022,Netherlands,NLD,NL,Gambia,GMB,0,12,22,0.0
2022,Netherlands,NLD,NL,Ghana,GHA,0,16,27,0.0
2022,Netherlands,NLD,NL,Guinea,GIN,10,12,32,31.25
2022,Netherlands,NLD,NL,Cote d'Ivoire,CIV,5,0,5,100.0
2022,Netherlands,NLD,NL,Kenya,KEN,5,0,5,100.0
2022,Netherlands,NLD,NL,Liberia,LBR,0,0,5,0.0
2022,Netherlands,NLD,NL,Libya,LBY,5,5,56,8.93
2022,Netherlands,NLD,NL,Mauritania,MRT,0,5,5,0.0
2022,Netherlands,NLD,NL,Mali,MLI,0,0,5,0.0
2022,Netherlands,NLD,NL,Morocco,MAR,13,158,459,2.83
2022,Netherlands,NLD,NL,Nigeria,NGA,27,75,140,19.29
2022,Netherlands,NLD,NL,South Africa,ZAF,0,5,5,0.0
2022,Netherlands,NLD,NL,Rwanda,RWA,0,5,10,0.0
2022,Netherlands,NLD,NL,Senegal,SEN,0,12,12,0.0
2022,Netherlands,NLD,NL,Sierra Leone,SLE,10,12,27,37.04
2022,Netherlands,NLD,NL,Somalia,SOM,454,123,636,71.38
2022,Netherlands,NLD,NL,Sudan,SDN,11,13,34,32.35
2022,Netherlands,NLD,NL,United Rep. of Tanzania,TZA,0,5,5,0.0
2022,Netherlands,NLD,NL,Tunisia,TUN,5,56,124,4.03
2022,Netherlands,NLD,NL,Uganda,UGA,11,13,29,37.93
2022,Netherlands,NLD,NL,Zimbabwe,ZWE,5,0,5,100.0
2022,Norway,NOR,NO,Algeria,DZA,0,5,5,0.0
2022,Norway,NOR,NO,Angola,AGO,0,0,5,0.0
2022,Norway,NOR,NO,Egypt,EGY,0,0,5,0.0
2022,Norway,NOR,NO,Chad,TCD,0,0,5,0.0
2022,Norway,NOR,NO,Cameroon,CMR,0,0,5,0.0
2022,Norway,NOR,NO,Dem. Rep. of the Congo,COD,0,0,5,0.0
2022,Norway,NOR,NO,Eritrea,ERI,109,5,155,70.32
2022,Norway,NOR,NO,Ethiopia,ETH,17,0,27,62.96
2022,Norway,NOR,NO,Gambia,GMB,0,0,5,0.0
2022,Norway,NOR,NO,Ghana,GHA,0,0,5,0.0
2022,Norway,NOR,NO,Guinea,GIN,0,0,5,0.0
2022,Norway,NOR,NO,Liberia,LBR,0,0,5,0.0
2022,Norway,NOR,NO,Libya,LBY,0,11,11,0.0
2022,Norway,NOR,NO,Morocco,MAR,0,0,12,0.0
2022,Norway,NOR,NO,Nigeria,NGA,0,0,12,0.0
2022,Norway,NOR,NO,South Africa,ZAF,0,5,5,0.0
2022,Norway,NOR,NO,Rwanda,RWA,0,0,5,0.0
2022,Norway,NOR,NO,Sierra Leone,SLE,0,0,5,0.0
2022,Norway,NOR,NO,Somalia,SOM,24,0,29,82.76
2022,Norway,NOR,NO,Sudan,SDN,0,0,11,0.0
2022,Norway,NOR,NO,Tunisia,TUN,0,0,5,0.0
2022,Poland,POL,PL,Algeria,DZA,0,5,10,0.0
2022,Poland,POL,PL,Angola,AGO,0,0,5,0.0
2022,Poland,POL,PL,Egypt,EGY,0,27,55,0.0
2022,Poland,POL,PL,Cameroon,CMR,0,0,14,0.0
2022,Poland,POL,PL,Congo,COG,0,0,13,0.0
2022,Poland,POL,PL,Dem. Rep. of the Congo,COD,0,5,29,0.0
2022,Poland,POL,PL,Eritrea,ERI,0,0,5,0.0
2022,Poland,POL,PL,Ethiopia,ETH,0,0,11,0.0
2022,Poland,POL,PL,Ghana,GHA,0,0,5,0.0
2022,Poland,POL,PL,Guinea,GIN,0,15,20,0.0
2022,Poland,POL,PL,Libya,LBY,0,0,5,0.0
2022,Poland,POL,PL,Mali,MLI,0,0,5,0.0
2022,Poland,POL,PL,Morocco,MAR,0,5,15,0.0
2022,Poland,POL,PL,Nigeria,NGA,0,5,31,0.0
2022,Poland,POL,PL,Rwanda,RWA,0,0,5,0.0
2022,Poland,POL,PL,Senegal,SEN,0,0,5,0.0
2022,Poland,POL,PL,Somalia,SOM,5,0,71,7.04
2022,Poland,POL,PL,Sudan,SDN,0,0,11,0.0
2022,Poland,POL,PL,United Rep. of Tanzania,TZA,0,5,5,0.0
2022,Poland,POL,PL,Tunisia,TUN,0,0,5,0.0
2022,Poland,POL,PL,Zimbabwe,ZWE,0,0,5,0.0
2022,Portugal,PRT,PT,Algeria,DZA,0,0,10,0.0
2022,Portugal,PRT,PT,Angola,AGO,0,10,30,0.0
2022,Portugal,PRT,PT,Egypt,EGY,0,0,5,0.0
2022,Portugal,PRT,PT,Cameroon,CMR,5,0,5,100.0
2022,Portugal,PRT,PT,Congo,COG,10,0,10,100.0
2022,Portugal,PRT,PT,Dem. Rep. of the Congo,COD,0,0,5,0.0
2022,Portugal,PRT,PT,Eritrea,ERI,0,0,5,0.0
2022,Portugal,PRT,PT,Gambia,GMB,0,0,17,0.0
2022,Portugal,PRT,PT,Ghana,GHA,0,0,5,0.0
2022,Portugal,PRT,PT,Guinea-Bissau,GNB,0,5,21,0.0
2022,Portugal,PRT,PT,Guinea,GIN,0,5,10,0.0
2022,Portugal,PRT,PT,Cote d'Ivoire,CIV,0,0,5,0.0
2022,Portugal,PRT,PT,Mali,MLI,13,0,13,100.0
2022,Portugal,PRT,PT,Morocco,MAR,0,0,33,0.0
2022,Portugal,PRT,PT,Nigeria,NGA,0,0,16,0.0
2022,Portugal,PRT,PT,Senegal,SEN,0,0,17,0.0
2022,Portugal,PRT,PT,Somalia,SOM,0,0,11,0.0
2022,Portugal,PRT,PT,Sudan,SDN,10,0,10,100.0
2022,Portugal,PRT,PT,Tunisia,TUN,0,0,5,0.0
2022,Romania,ROU,RO,Algeria,DZA,0,5,15,0.0
2022,Romania,ROU,RO,Egypt,EGY,0,35,136,0.0
2022,Romania,ROU,RO,Cameroon,CMR,0,14,14,0.0
2022,Romania,ROU,RO,Congo,COG,0,5,5,0.0
2022,Romania,ROU,RO,Eritrea,ERI,5,5,21,23.81
2022,Romania,ROU,RO,Ethiopia,ETH,0,5,24,0.0
2022,Romania,ROU,RO,Ghana,GHA,0,12,17,0.0
2022,Romania,ROU,RO,Guinea,GIN,5,5,20,25.0
2022,Romania,ROU,RO,Cote d'Ivoire,CIV,0,0,5,0.0
2022,Romania,ROU,RO,Libya,LBY,0,0,5,0.0
2022,Romania,ROU,RO,Morocco,MAR,0,52,99,0.0
2022,Romania,ROU,RO,Nigeria,NGA,0,10,21,0.0
2022,Romania,ROU,RO,Rwanda,RWA,5,0,5,100.0
2022,Romania,ROU,RO,Somalia,SOM,168,24,233,72.1
2022,Romania,ROU,RO,Sudan,SDN,0,19,45,0.0
2022,Romania,ROU,RO,Tunisia,TUN,0,28,62,0.0
2022,Romania,ROU,RO,Uganda,UGA,0,5,5,0.0
2022,Spain,ESP,ES,Algeria,DZA,58,390,517,11.22
2022,Spain,ESP,ES,Egypt,EGY,5,19,29,17.24
2022,Spain,ESP,ES,Benin,BEN,0,10,10,0.0
2022,Spain,ESP,ES,Burkina Faso,BFA,5,0,256,1.95
2022,Spain,ESP,ES,Central African Rep.,CAF,0,5,25,0.0
2022,Spain,ESP,ES,Chad,TCD,5,36,46,10.87
2022,Spain,ESP,ES,Cameroon,CMR,45,253,367,12.26
2022,Spain,ESP,ES,Congo,COG,5,0,5,100.0
2022,Spain,ESP,ES,Dem. Rep. of the Congo,COD,10,0,15,66.67
2022,Spain,ESP,ES,Equatorial Guinea,GNQ,25,43,73,34.25
2022,Spain,ESP,ES,Eritrea,ERI,71,5,81,87.65
2022,Spain,ESP,ES,Ethiopia,ETH,5,0,5,100.0
2022,Spain,ESP,ES,Gambia,GMB,25,364,405,6.17
2022,Spain,ESP,ES,Ghana,GHA,5,70,75,6.67
2022,Spain,ESP,ES,Guinea-Bissau,GNB,10,99,119,8.4
2022,Spain,ESP,ES,Guinea,GIN,77,747,874,8.81
2022,Spain,ESP,ES,Cote d'Ivoire,CIV,41,241,304,13.49
2022,Spain,ESP,ES,Liberia,LBR,0,15,15,0.0
2022,Spain,ESP,ES,Libya,LBY,0,0,5,0.0
2022,Spain,ESP,ES,Mauritania,MRT,14,133,157,8.92
2022,Spain,ESP,ES,Mali,MLI,27,174,5327,0.51
2022,Spain,ESP,ES,Morocco,MAR,231,3541,3944,5.86
2022,Spain,ESP,ES,Niger,NER,0,0,5,0.0
2022,Spain,ESP,ES,Nigeria,NGA,127,521,703,18.07
2022,Spain,ESP,ES,Senegal,SEN,46,2261,2547,1.81
2022,Spain,ESP,ES,Sierra Leone,SLE,0,14,14,0.0
2022,Spain,ESP,ES,Somalia,SOM,5,10,103,4.85
2022,Spain,ESP,ES,Sudan,SDN,251,43,594,42.26
2022,Spain,ESP,ES,Togo,TGO,0,27,27,0.0
2022,Spain,ESP,ES,Tunisia,TUN,12,352,364,3.3
2022,Spain,ESP,ES,Uganda,UGA,0,0,5,0.0
2022,Spain,ESP,ES,Western Sahara,ESH,0,5,5,0.0
2022,Slovakia,SVK,SK,Algeria,DZA,0,0,5,0.0
2022,Slovakia,SVK,SK,Libya,LBY,0,0,5,0.0
2022,Slovakia,SVK,SK,Morocco,MAR,0,13,88,0.0
2022,Slovakia,SVK,SK,Nigeria,NGA,0,5,5,0.0
2022,Slovakia,SVK,SK,Tunisia,TUN,0,0,14,0.0
2022,Slovenia,SVN,SI,Algeria,DZA,0,5,102,0.0
2022,Slovenia,SVN,SI,Egypt,EGY,0,0,12,0.0
2022,Slovenia,SVN,SI,Burundi,BDI,0,0,124,0.0
2022,Slovenia,SVN,SI,Burkina Faso,BFA,0,0,29,0.0
2022,Slovenia,SVN,SI,Cameroon,CMR,5,0,88,5.68
2022,Slovenia,SVN,SI,Congo,COG,0,0,10,0.0
2022,Slovenia,SVN,SI,Dem. Rep. of the Congo,COD,5,0,56,8.93
2022,Slovenia,SVN,SI,Ethiopia,ETH,0,0,5,0.0
2022,Slovenia,SVN,SI,Gambia,GMB,0,0,100,0.0
